metric_month,marketing_year,factor_key,factor_name,value,unit,method,source_name,source_url,monthly_source_status
2025-05-01,2025/26,poultry_demand_cycle,Poultry demand cycle,96.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-05-01,2025/26,retail_price_pressure,Retail / mandi price pressure,100.09573,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-05-01,2025/26,seed_use,Seed use,0.06944,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-05-01,2025/26,substitution_effect,Substitution effect,96.624662,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-05-01,2025/26,total_demand_monthly,Total demand monthly,3.441255,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-06-01,2025/26,domestic_other_use,Domestic other use,0.874128,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-06-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-06-01,2025/26,exports,Exports,0.04557,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-06-01,2025/26,feed_use,Feed use,2.012827,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-06-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-06-01,2025/26,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-06-01,2025/26,population_trend,Population / consumption trend,1456.390833,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2025-06-01,2025/26,poultry_demand_cycle,Poultry demand cycle,98.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-06-01,2025/26,retail_price_pressure,Retail / mandi price pressure,101.402135,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-06-01,2025/26,seed_use,Seed use,0.32984,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-06-01,2025/26,substitution_effect,Substitution effect,95.96022,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-06-01,2025/26,total_demand_monthly,Total demand monthly,3.701655,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-07-01,2025/26,domestic_other_use,Domestic other use,0.895711,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-07-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-07-01,2025/26,exports,Exports,0.04557,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-07-01,2025/26,feed_use,Feed use,2.089263,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-07-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-07-01,2025/26,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-07-01,2025/26,population_trend,Population / consumption trend,1457.335,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2025-07-01,2025/26,poultry_demand_cycle,Poultry demand cycle,101.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-07-01,2025/26,retail_price_pressure,Retail / mandi price pressure,100.379293,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-07-01,2025/26,seed_use,Seed use,0.38192,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-07-01,2025/26,substitution_effect,Substitution effect,97.562013,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-07-01,2025/26,total_demand_monthly,Total demand monthly,3.851754,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-08-01,2025/26,domestic_other_use,Domestic other use,0.906503,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-08-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-08-01,2025/26,exports,Exports,0.04557,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-08-01,2025/26,feed_use,Feed use,2.140221,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-08-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-08-01,2025/26,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-08-01,2025/26,population_trend,Population / consumption trend,1458.279167,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2025-08-01,2025/26,poultry_demand_cycle,Poultry demand cycle,103.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-08-01,2025/26,retail_price_pressure,Retail / mandi price pressure,104.985407,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-08-01,2025/26,seed_use,Seed use,0.13888,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-08-01,2025/26,substitution_effect,Substitution effect,95.658768,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-08-01,2025/26,total_demand_monthly,Total demand monthly,3.670464,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-09-01,2025/26,domestic_other_use,Domestic other use,0.906503,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-09-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-09-01,2025/26,exports,Exports,0.05208,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-09-01,2025/26,feed_use,Feed use,2.140221,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-09-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-09-01,2025/26,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-09-01,2025/26,population_trend,Population / consumption trend,1459.223333,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2025-09-01,2025/26,poultry_demand_cycle,Poultry demand cycle,104.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-09-01,2025/26,retail_price_pressure,Retail / mandi price pressure,102.246493,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-09-01,2025/26,seed_use,Seed use,0.05208,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-09-01,2025/26,substitution_effect,Substitution effect,98.157857,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-09-01,2025/26,total_demand_monthly,Total demand monthly,3.590174,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-10-01,2025/26,domestic_other_use,Domestic other use,0.928086,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-10-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-10-01,2025/26,exports,Exports,0.0651,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-10-01,2025/26,feed_use,Feed use,2.191179,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-10-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-10-01,2025/26,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-10-01,2025/26,population_trend,Population / consumption trend,1460.1675,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2025-10-01,2025/26,poultry_demand_cycle,Poultry demand cycle,105.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-10-01,2025/26,retail_price_pressure,Retail / mandi price pressure,93.75986,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2025-10-01,2025/26,seed_use,Seed use,0.27776,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2025-10-01,2025/26,substitution_effect,Substitution effect,105.526243,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2025-10-01,2025/26,total_demand_monthly,Total demand monthly,3.901415,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2025-11-01,2025/26,domestic_other_use,Domestic other use,0.94967,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2025-11-01,2025/26,ethanol_demand_signal,Ethanol demand signal,70.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2025-11-01,2025/26,exports,Exports,0.07161,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2025-11-01,2025/26,feed_use,Feed use,2.216657,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2025-11-01,2025/26,industrial_use,Industrial use,0.43929,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
