state,date,modal_price,normalized_price_per_kg,arrival_quantity,market_count,variety_count,record_count,price_lag_1,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_7,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_30,arrival_lag_1,arrival_rolling_mean_7,arrival_rolling_mean_30,arrival_momentum_7,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_7cm_mean,precipitation_rolling_sum_7,temp_rolling_mean_7,humidity_rolling_mean_7,soil_moisture_rolling_mean_7,year,month,day,iso_week,day_of_year,quarter,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_rabi_sowing_window,is_rabi_growth_window,is_rabi_harvest_window,is_procurement_window,target_next_day_price,target_next_7d_avg_price,created_at,wheat_yield_kg_per_hectare,wheat_production_million_tonnes,wheat_area_million_hectare,cpi_inflation_rate,policy_repo_rate,government_buffer_wheat_stock,government_buffer_wheat_stock_norm,wheat_central_pool_exports,global_wheat_benchmark_srw_usd_mt,global_wheat_benchmark_hrw_usd_mt,global_wheat_benchmark_avg_usd_mt,wheat_driver_composite_score,wheat_driver_domestic_score,wheat_driver_weather_score,wheat_driver_global_score,wheat_driver_policy_score,wheat_driver_price_adjustment_pct,msp_inr_quintal,cost_of_production_inr_quintal,margin_over_cost_percent,procurement_actual_lmt,procurement_estimated_lmt,progressive_area_sown_lakh_hectare,final_area_previous_season_lakh_hectare
Maharashtra,2026-01-07,3569.8221378725398,35.69822137872539,1190.8100000000002,60,5,62,3683.9764614830333,3557.2155163709454,3295.9040877367897,3595.164879017345,3441.819741800976,3394.3616712084404,376.9267066266883,340.9331156493257,1498.82,886.1,861.332,101.38000000000011,19.9,27.1,12.9,0.0,0.0,9.5,17.24,3.74,44.0,0.156,0.307,22.2,0.0,21.114285714285717,49.42857142857143,0.156,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,3604.56123459012,3439.3718368831446,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-08,2672.4512466057763,26.724512466057764,40.51,9,4,9,2750.0,2670.1671397035634,2612.79355064844,2670.822162645219,2674.8669162203296,2662.901084769492,47.324114522241395,50.000940317834434,77.6,56.877142857142864,60.269999999999996,8.799999999999997,15.1,22.4,8.8,0.0,0.0,14.4,15.2,3.02,68.0,0.119,0.184,16.6,0.0,15.600000000000003,72.42857142857143,0.11942857142857143,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2621.1777672807434,2667.4884632409708,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Chattisgarh,2026-01-08,2781.1881188118814,27.811881188118818,10.1,3,3,3,2727.712871287129,2523.707491082045,2426.0,1650.0,2455.042027460586,2430.2985260865357,307.0091044490351,258.6443973964607,10.1,9.357142857142858,41.175333333333334,-74.00000000000001,18.5,25.9,11.8,0.0,0.0,10.2,17.05,3.62,51.0,0.083,0.168,21.0,0.0,18.75714285714286,55.142857142857146,0.08557142857142859,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2256.6666666666665,2481.708694127253,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-08,2760.3954802259886,27.603954802259885,123.9,2,3,3,2845.25,2840.320703653586,2759.2477064220184,2561.0,2761.3705939517336,2735.5389518283537,68.923057462711,97.24155372652164,12.0,38.52857142857142,46.029999999999994,50.0,10.1,14.4,7.5,0.0,0.0,8.7,10.56,1.49,88.0,0.193,0.284,11.6,1.6000000000000036,12.485714285714286,82.28571428571429,0.12785714285714286,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2858.3333333333335,2794.7039272850666,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Telangana,2026-01-08,2600.0,26.0,6.25,1,1,1,2313.0,2477.0,2121.0,2356.0,2762.5714285714284,2446.2367063492065,566.8609050854409,372.21696436497473,0.05,21.378571428571426,8.470333333333334,6.1,21.0,26.0,16.2,0.0,0.0,10.3,19.22,4.26,45.0,0.078,0.178,23.5,2.199999999999993,22.985714285714288,54.42857142857143,0.08385714285714285,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2424.0,2737.4285714285716,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-08,2556.818560212653,25.56818560212653,12565.050000000001,89,2,89,2551.4522734461193,2529.5936843111026,2506.028645108228,2506.530632078948,2539.5305676969324,2524.255545701216,14.476095038244495,14.600499396225528,16061.08,15506.097142857141,15879.801666666668,5.850000000000364,11.1,17.0,7.4,0.0,0.0,6.4,11.23,1.69,86.0,0.092,0.138,13.3,0.1,13.142857142857142,81.14285714285714,0.09514285714285715,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2556.7170702944745,2544.8987977679426,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-08,2655.8472558315943,26.558472558315945,1054.6,50,7,51,2623.485087883321,2568.224902849741,2495.441059790309,2558.988659237076,2673.353367634546,2560.3224156009,65.13402191875397,81.56999641662324,1069.6,974.5485714285714,988.9966666666667,128.19999999999993,10.6,17.0,6.3,0.0,0.0,10.4,13.93,2.1,82.0,0.27,0.228,12.0,0.0,12.057142857142855,82.14285714285714,0.21228571428571427,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2647.2897215825838,2679.895036773139,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Maharashtra,2026-01-08,3604.56123459012,36.045612345901205,1111.3,59,5,61,3569.8221378725398,3621.696569014939,3673.498431665421,3649.505705394191,3439.3718368831446,3392.863522181638,375.61718718395537,339.8703777149212,1190.8100000000002,865.9414285714286,859.8153333333335,-141.11000000000013,21.1,27.1,15.1,0.0,0.0,8.5,17.05,3.84,42.0,0.156,0.306,23.2,0.0,21.071428571428573,48.714285714285715,0.156,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,3652.6427443219986,3434.881120306815,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttrakhand,2026-01-08,2500.0,25.0,2.2,1,1,1,2500.0,2500.0,2495.0,2485.0,2517.1428571428573,2501.6137566137563,45.35573676110391,31.956257497676997,0.8,22.957142857142596,10.013333333333332,-5.7,9.2,16.1,4.2,0.0,0.0,7.6,12.94,1.97,63.0,0.219,0.252,9.7,0.0,10.4,77.57142857142857,0.22642857142857145,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2629.375,2535.625,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-08,2595.8669600903504,25.95866960090351,1075.805,59,19,67,2610.5936102921873,2610.679123637452,2599.3840403471486,2537.0,2596.970722959229,2601.715051460464,35.65398068776903,35.87929731657773,1062.709,840.7880000000001,912.9812043,447.937,18.4,25.0,13.5,0.0,0.0,14.1,15.67,3.13,72.0,0.147,0.211,19.7,0.0,18.257142857142856,67.57142857142857,0.14885714285714285,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2624.6374993407026,2597.9618201436633,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-08,3261.2400000000002,32.61240000000001,17.5,1,2,2,2482.7272727272725,2018.6274509803923,2400.0,3384.9999999999995,2938.016279702414,2903.553270211104,384.98928098436187,425.12859765533676,4.4,18.985714285714288,79.35333333333332,2.1999999999999993,19.9,25.9,14.9,0.0,0.0,19.6,20.33,4.98,49.0,0.135,0.158,21.7,0.10000000000000356,21.099999999999998,55.285714285714285,0.145,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,3233.1724137931037,3008.6684174076104,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-08,2567.512782793828,25.67512782793828,17404.685,193,10,259,2570.212893005025,2565.782011966529,2461.201585881085,2467.3499608502457,2576.8108830587557,2509.932826049262,26.93717870069541,54.22433218424815,17895.102000000003,13927.573571428573,13000.315733333335,10275.968,17.1,24.5,11.0,0.0,0.0,10.0,15.89,3.11,65.0,0.155,0.309,18.8,0.10000000000002132,16.071428571428573,73.0,0.15557142857142855,2026,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2578.3128358912163,2575.2808628073008,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Chattisgarh,2026-01-09,2256.6666666666665,22.566666666666666,1.5,2,2,2,2781.1881188118814,2070.0,2426.0,2350.0,2481.708694127253,2427.1874149754244,274.36143569173254,260.2002281914985,10.1,9.542857142857143,41.221999999999994,1.3,18.2,25.2,12.1,0.0,0.0,10.7,17.25,3.6,49.0,0.083,0.167,20.6,0.0,18.62857142857143,54.0,0.08557142857142856,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,3197.4931129476586,2610.1685116563604,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Maharashtra,2026-01-09,3652.6427443219986,36.526427443219994,1101.62,63,4,64,3604.56123459012,3684.077760356307,3461.107259340273,3480.556848237303,3434.881120306815,3398.5997187177945,372.37793370832185,342.840685937789,1111.3,897.5814285714285,856.7106666666666,221.4799999999999,20.4,26.5,14.6,0.0,0.0,8.2,17.03,3.78,42.0,0.156,0.306,22.7,0.0,20.814285714285717,47.42857142857143,0.156,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,3222.9078462348607,3416.6101079495907,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttrakhand,2026-01-09,2629.375,26.29375,32.0,2,2,2,2500.0,2500.0,2495.0,2475.0,2535.625,2506.75958994709,60.901431633415996,39.14390984213439,2.2,26.77142857142831,10.803333333333335,26.7,9.7,16.9,5.0,0.0,0.0,8.1,11.78,1.86,63.0,0.209,0.251,9.3,0.0,10.242857142857144,75.14285714285714,0.22328571428571428,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2560.0,2544.1964285714284,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-09,2556.7170702944745,25.567170702944747,11702.2,89,2,89,2556.818560212653,2519.139459797399,2519.945599330163,2521.9234385829527,2544.8987977679426,2525.415333424934,12.484639207413558,15.745849507138331,12565.050000000001,13174.474285714286,15803.364999999998,-16321.36,11.9,18.2,7.2,0.0,0.0,6.8,11.82,1.85,81.0,0.093,0.138,13.7,0.1,12.714285714285714,80.71428571428571,0.09414285714285713,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2519.6210642727037,2541.7243650552023,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-09,2858.3333333333335,28.583333333333332,48.0,1,2,2,2760.3954802259886,2625.0,2910.1554404145077,2754.665012406948,2794.7039272850666,2738.9945625258997,43.83564617961769,99.75419616797326,123.9,45.3142857142857,46.28666666666666,47.5,11.4,17.3,7.4,0.7,0.7,6.0,11.28,1.7,83.0,0.193,0.274,12.1,0.7000000000000035,12.214285714285714,81.28571428571429,0.14057142857142857,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2692.3793103448274,2783.7218450471332,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-09,2647.2897215825838,26.47289721582584,955.4,47,5,47,2655.8472558315943,2601.4980376124286,2487.1652765302197,2517.0577807508994,2679.895036773139,2564.6634802952894,58.69584882394376,82.6464016671716,1054.6,936.32,980.98,-267.6,11.7,17.0,8.2,7.8,7.8,12.6,14.12,2.09,80.0,0.307,0.234,12.4,7.800000000000007,11.700000000000001,82.42857142857143,0.23228571428571426,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2567.567644032922,2661.0804231541756,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-09,2621.1777672807434,26.211777672807433,63.510000000000005,11,4,11,2672.4512466057763,2672.8269381362566,2683.021991014424,2623.183796451289,2667.4884632409708,2662.8342171304744,51.534297829340105,50.057196609562254,40.51,60.47714285714286,60.39566666666666,25.200000000000003,15.4,22.8,9.6,0.0,0.0,12.6,15.16,3.08,65.0,0.117,0.184,17.1,0.0,15.371428571428572,71.42857142857143,0.11928571428571429,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2647.634069400631,2656.334325722262,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-09,2624.6374993407026,26.246374993407027,929.019,60,18,67,2595.8669600903504,2617.6998190496647,2604.619147133342,2599.552297735493,2597.9618201436633,2602.5512248473037,36.414551140342844,36.1186649795154,1075.805,816.5558571428571,909.0387709666667,-169.625,17.5,24.5,11.5,0.0,0.0,12.7,16.1,3.28,65.0,0.139,0.209,19.4,0.0,18.0,68.0,0.14914285714285716,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2611.1210546134057,2595.0739687712708,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-09,2578.3128358912163,25.783128358912165,19433.189000000002,195,11,259,2567.512782793828,2589.022977651401,2507.8456953022683,2481.8188650125435,2575.2808628073008,2513.1492917452183,26.427269540827908,55.349400899357995,17404.685,14701.412714285716,13118.548633333332,5416.874000000002,17.7,25.3,11.3,0.0,0.0,10.0,16.24,3.23,58.0,0.155,0.309,18.8,0.0,16.0,71.14285714285714,0.15557142857142855,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2543.1378027760093,2567.24161699418,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-09,3233.1724137931037,32.33172413793104,11.6,1,2,2,3261.2400000000002,2738.6074498567336,2772.688524590164,2773.268253968254,3008.6684174076104,2918.8834088719323,387.66645220083063,428.54684738097177,17.5,15.657142857142857,67.14,-23.299999999999997,20.1,26.2,14.9,0.0,0.0,18.0,19.91,5.09,47.0,0.132,0.157,21.8,0.0,20.814285714285713,52.42857142857143,0.14528571428571427,2026,1,9,2,9,1,0,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772,0,1,0,0,2600.2499999999995,2962.409845979038,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-10,2600.2499999999995,26.002499999999998,1.2000000000000002,2,2,2,3233.1724137931037,2924.06,3071.490825688073,2310.0,2962.409845979038,2928.5584088719324,417.60820959744586,417.4594626822144,11.6,11.542857142857143,67.06666666666668,-28.8,20.5,27.0,15.1,0.0,0.0,17.6,19.14,4.97,45.0,0.128,0.156,22.2,0.0,20.52857142857143,50.285714285714285,0.1442857142857143,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2928.2286634460547,2886.1336318767376,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-10,2567.567644032922,25.67567644032922,388.8,30,5,30,2647.2897215825838,2699.2699393656712,2484.8968145397694,2527.6292974588937,2661.0804231541756,2565.9947585144237,71.22188863557183,82.35041569000164,955.4,869.3485714285715,949.34,-468.8,12.9,19.4,7.8,0.0,0.0,11.7,14.34,2.33,76.0,0.277,0.24,13.1,7.800000000000007,11.842857142857143,81.28571428571429,0.24757142857142858,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2564.565693430657,2627.7038284801993,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-10,2519.6210642727037,25.19621064272704,4611.6,46,3,46,2556.7170702944745,2541.842093261886,2542.3271256402118,2511.812328784908,2541.7243650552023,2525.67562460786,15.781204557535027,15.57686259313494,11702.2,12956.174285714285,15571.970000000001,-1528.0999999999995,14.4,21.7,8.0,0.0,0.0,8.8,13.76,2.42,74.0,0.098,0.138,14.9,0.0,12.685714285714287,80.28571428571429,0.095,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2520.840132766177,2540.831467337864,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-10,2543.1378027760093,25.431378027760097,4601.57,104,8,132,2578.3128358912163,2599.4125234678577,2489.8200253077393,2477.435233625263,2567.24161699418,2515.3393773835764,26.422327684284113,55.18715861720208,19433.189000000002,13811.755142857144,12845.583433333335,-6227.603000000001,17.9,24.9,11.4,0.0,0.0,9.5,16.25,3.33,53.0,0.155,0.308,19.0,0.0,16.17142857142857,67.14285714285714,0.15542857142857144,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2547.3568871879315,2570.3106870768397,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-10,2611.1210546134057,26.11121054613406,568.322,52,18,56,2624.6374993407026,2631.336014220153,2627.319497435584,2606.0672186744564,2595.0739687712703,2602.719686045269,34.05159817895731,36.147403794569705,929.019,816.2507142857143,892.1178043,-2.1359999999999673,16.6,24.5,10.4,0.0,0.0,12.6,16.16,3.37,63.0,0.131,0.208,18.7,0.0,17.771428571428572,66.85714285714286,0.1464285714285714,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2500.0,2591.5025401998423,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttrakhand,2026-01-10,2560.0,25.6,108.1,1,1,1,2629.375,2500.0,2495.0,2500.0,2544.1964285714284,2508.75958994709,59.25175178241844,40.30229473251724,32.0,42.042857142856874,14.373333333333333,106.89999999999999,11.2,18.1,6.2,0.0,0.0,12.1,12.86,2.2,52.0,0.212,0.25,9.6,0.0,10.257142857142856,71.14285714285714,0.22171428571428572,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2500.0,2544.1964285714284,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-10,2692.3793103448274,26.923793103448276,26.1,2,2,2,2858.3333333333335,2769.2538860103623,2983.065732758621,2666.6666666666665,2783.7218450471332,2739.851650648505,58.46332607573291,99.22035892924876,48.0,46.28571428571428,46.656666666666666,6.800000000000001,11.3,17.0,6.6,0.0,0.0,7.8,12.88,1.92,81.0,0.184,0.267,11.9,0.7000000000000035,11.828571428571427,81.71428571428571,0.15185714285714286,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2692.6027397260273,2769.586801764476,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-10,2647.634069400631,26.476340694006307,31.7,8,4,8,2621.1777672807434,2725.713032031593,2747.6847521047703,2634.368135891053,2656.334325722262,2663.276414914127,44.84769814603745,49.85524756502451,63.510000000000005,55.23857142857143,59.176,-36.67,15.5,22.2,8.9,0.0,0.0,12.6,15.04,2.87,67.0,0.116,0.183,17.3,0.0,15.142857142857142,70.71428571428571,0.11857142857142858,2026,1,10,2,10,1,1,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109,0,1,0,0,2620.0984413453652,2656.1905301580105,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
